nl-product-card__no-button href,nl-product-card__title,nl-product__brand--bold,nl-product-card__image-wrap src,nl-price--total,nl-price--now,nl-price--each,bv_text,bv_text (2),bv-off-screen,nl-tag,nl-tag (2),nl-product__code,nl-rebate-header,nl-product-card__atc-button-label,nl-price--total--red,nl-price--was,nl-price--was (2),nl-price--was (3),sr-only,nl-product-card__urgent-low-stock,nl-checkbox__text,nl-product-card__availability-message,nl-price--now (2),nl-product-card__show-colour,nl-tag src,nl-price--each (2),nl-product-card__link-text,nl-product-card__title (2),nl-product-card__title (3),nl-rebate__grey-copy-msg--link href,nl-rebate__grey-copy-msg--link,lazyload src
https://www.canadiantire.ca/fr/pdp/doublure-de-rideau-de-douche-for-living-poids-moyen-couleurs-variees-70-x-72-po-0632415p.html,"Doublure de rideau de douche For Living, poids moyen, couleurs variées, 70 x 72 po",For Living,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632416/for-living-medium-weight-peva-liner-clear-e0369162-23f0-4b63-a516-1f6a7cdb1086-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.9,(98),3.9 étoile(s) sur 5. 98 évaluations,Liquidation◊,Articles à succès,#063-2415X,,Options,"8,43 $",Était,,"12,49 $","prix était à partir de 12,49 $",,,,et+,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/porte-outils-pour-cheveux-the-home-edit-par-idesign-resistant-a-la-chaleur-0636323p.html,"Porte-outils pour cheveux The Home Edit par iDesign, résistant à la chaleur",The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-9d5a817d-cf7f-4298-8585-7f03f05b674d-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,5.0,(1),5.0 étoile(s) sur 5. 1 évaluation,Liquidation◊,Mieux notés,#063-6323-6,,Ajouter,"14,93 $",Était±,±,"24,99 $","prix était 24,99 $",Il n’en reste que 6,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/diviseur-organisateur-de-tiroir-a-4-compartiments-the-home-edit-par-idesign-moyen-0636332p.html,"Diviseur/organisateur de tiroir à 4 compartiments The Home Edit par iDesign, moyen",The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-32956332-5eb0-40cc-8234-1711321a5f67-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,2.8,(6),2.8 étoile(s) sur 5. 6 évaluations,Liquidation◊,Exclusivité,#063-6332-4,,Ajouter,"4,93 $",Était±,±,"6,99 $","prix était 6,99 $",Il n’en reste que 5,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/doublure-de-rideau-de-douche-simplicite-en-cav-e-poids-leger-couleurs-variees-70-x-72-po-0632418p.html,"Doublure de rideau de douche Simplicité en CAV/E, poids léger, couleurs variées, 70 x 72 po",Simplicité,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0632419/simplicite-light-weight-peva-liner-clear-b7d1d300-794d-4706-9784-4a091b2799c4-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.9,(97),3.9 étoile(s) sur 5. 97 évaluations,Liquidation◊,Exclusivité,#063-2418X,,Options,"4,93 $",Était,,"5,99 $","prix était à partir de 5,99 $",,,,et+,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-sur-montant-a-tension-type-a-4-tablettes-antirouille-reglable-blanc-0636500p.html,"Range-accessoires de douche sur montant à tension Type A, 4 tablettes, antirouille, réglable, blanc",Type A,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636500/type-a-4-shelf-tension-pole-caddy-f302bdf2-7565-4edb-b65b-74bd5b31d441-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.9,(69),3.9 étoile(s) sur 5. 69 évaluations,Liquidation◊,Exclusivité,#063-6500-4,,Ajouter,"29,93 $",Était±,±,"49,99 $","prix était 49,99 $",Il n’en reste que 6,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/doublure-de-rideau-de-douche-en-cav-e-for-living-lourd-couleurs-variees-70-x-72-po-0632494p.html,"Doublure de rideau de douche en CAV/E For Living, lourd, couleurs variées, 70 x 72 po",For Living,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636258/for-living-heavy-weight-peva-liner-clear-656c1dee-a38f-4fb1-af9d-df26f6eb9230-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.9,(92),3.9 étoile(s) sur 5. 92 évaluations,Liquidation◊,Exclusivité,#063-2494X,,Options,"12,93 $",Était,,"17,99 $","prix était à partir de 17,99 $",,,,et+,+ Plus d'options,,,,,,,,
https://www.canadiantire.ca/fr/pdp/radiateur-portatif-woods-grab-n-go-10-000-btu-0766331p.html,"Radiateur portatif Woods Grab N Go, 10 000 BTU",Woods,https://media-www.canadiantire.ca/product/playing/camping/camping-living/0766331/woods-radiant-portable-heater-10k-btu-7165378a-2877-46a3-804b-6e4ed7209324-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.1,(28),3.1 étoile(s) sur 5. 28 évaluations,Liquidation◊,Exclusivité,#076-6331-6,,Ajouter,"89,93 $",Était±,±,"149,99 $","prix était 149,99 $",,,34 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-sur-montant-a-tension-type-a-resistant-a-la-rouille-avec-crochets-et-tablettes-reglables-0634806p.html,"Range-accessoires de douche sur montant à tension Type A résistant à la rouille, avec crochets et tablettes réglables",Type A,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634806/type-a-forte-3-tier-tension-pole-shower-caddy-aluminum-23cc95ba-dc7a-406f-9539-3b852407fe53-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.3,(48),3.3 étoile(s) sur 5. 48 évaluations,Liquidation◊,Exclusivité,#063-4806-0,,Ajouter,"34,93 $",Était±,±,"69,99 $","prix était 69,99 $",,,120 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tringle-de-rideau-de-douche-incurvee-en-aluminium-reglable-for-living-montage-double-choix-de-finis-de-50-a-72-po-0636113p.html,"Tringle de rideau de douche incurvée en aluminium réglable For Living, montage double, choix de finis, de 50 à 72 po",For Living,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636113/72-curved-aluminum-dualmount-rod-brushed-nickel-77178ced-0ebe-4a01-a3d8-3d2d80112632-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.1,(110),4.1 étoile(s) sur 5. 110 évaluations,Liquidation◊,Mieux notés,#063-6113X,,Options,"30,93 $",Était,,"54,99 $","prix était à partir de 54,99 $",,,,et+,+ Plus d'options,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/diviseur-organisateur-de-tiroir-a-8-compartiments-the-home-edit-par-idesign-petit-0636331p.html,"Diviseur/organisateur de tiroir à 8 compartiments The Home Edit par iDesign, petit",The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-8e5e3f00-23ce-4d18-af35-0f209d41fc55-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,1.0,(1),1.0 étoile(s) sur 5. 1 évaluation,Liquidation◊,Exclusivité,#063-6331-6,,Ajouter,"3,93 $",Était±,±,"5,99 $","prix était 5,99 $",Il n’en reste que 5,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/poubelle-corbeille-mince-en-plastique-umbra-blanc-7-5-l-0635384p.html,"Poubelle/corbeille mince en plastique Umbra, blanc, 7,5 L",Umbra,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635379/umbra-slim-black-wastecan-7-5l-e075def1-bdb0-432a-bbe1-0cce4ef99978-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.8,(12),4.8 étoile(s) sur 5. 12 évaluations,Liquidation◊,Mieux notés,#063-5384-6,,Ajouter,"5,93 $",Était±,±,"8,99 $","prix était 8,99 $",,,102 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tente-de-camping-en-dome-woods-creekside-pour-3-saisons-4-personnes-avec-auvent-bache-de-pluie-et-sac-de-transport-0766067p.html,"Tente de camping en dôme Woods Creekside pour 3 saisons, 4 personnes avec auvent, bâche de pluie et sac de transport",Woods,https://media-www.canadiantire.ca/product/playing/camping/tents-shelters/0766067/woods-creekside-4-person-tent-bd1747d5-0001-44e7-8dfc-da20c1a0e410-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.6,(64),3.6 étoile(s) sur 5. 64 évaluations,Liquidation◊,Exclusivité,#076-6067-6,,Ajouter,"129,93 $",Était±,±,"189,99 $","prix était 189,99 $",Il n’en reste que 4,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-bar-reglable-canvas-dutton-avec-siege-pivotant-noir-1680125p.html,"Tabouret de bar réglable CANVAS Dutton avec siège pivotant, noir",CANVAS,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680125/canvas-dutton-stool-5e8f6bb1-d167-4f04-905a-2ffac877a377-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(21),4.0 étoile(s) sur 5. 21 évaluations,Liquidation◊,Exclusivité,#168-0125-6,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/panier-de-douche-umbra-flex-gel-lock-antirouille-avec-crochets-blanc-0636275p.html,"Panier de douche Umbra Flex Gel-Lock, antirouille, avec crochets, blanc",Umbra,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636275/umbra-flex-suction-basket-273efc01-cce7-49b5-90ce-96bce5b08551-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.7,(52),3.7 étoile(s) sur 5. 52 évaluations,Liquidation◊,,#063-6275-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/poubelle-corbeille-mince-en-plastique-umbra-noir-7-5-l-0635379p.html,"Poubelle/corbeille mince en plastique Umbra, noir, 7,5 L",Umbra,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635379/umbra-slim-black-wastecan-7-5l-3e2ce637-29fc-46d1-abc6-0b195bf32713-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.7,(13),4.7 étoile(s) sur 5. 13 évaluations,Liquidation◊,Mieux notés,#063-5379-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-similicuir-capitonne-et-chrome-hauteur-reglable-for-living-noir-0687925p.html,"Tabouret de comptoir/bar similicuir capitonné et chrome hauteur réglable For Living, noir",For Living,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0687925/for-living-tufted-bar-stool-black-adb21b7b-db23-422a-bf79-12b2312a75c1-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(132),4.0 étoile(s) sur 5. 132 évaluations,Liquidation◊,Articles à succès,#068-7925-8,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/canvas-collingwood-gazebo-d-exterieur-a-toit-rigide-10-x-12-pi-0882022p.html,"CANVAS Collingwood - Gazebo d'extérieur à toit rigide, 10 x 12 pi",CANVAS,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882022/collingwood-10-x-12-gazebo-27cb5e93-d95d-4104-884a-a1fbaa68f510-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.7,(442),4.7 étoile(s) sur 5. 442 évaluations,Liquidation◊,Mieux notés,#088-2022-8,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-for-living-noir-en-similicuir-et-chrome-a-hauteur-reglable-0687902p.html,"Tabouret de comptoir/bar For Living, noir, en similicuir et chrome à hauteur réglable",For Living,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0687902/for-living-adjustable-stool-black-256c59c3-179d-40fc-b31b-d58f52d91477-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(66),4.0 étoile(s) sur 5. 66 évaluations,Liquidation◊,Exclusivité,#068-7902-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tiroir-etagere-organisatrice-de-pharmacie-a-2-niveaux-the-home-edit-par-idesign-0636326p.html,Tiroir/étagère organisatrice de pharmacie à 2 niveaux The Home Edit par iDesign,The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636326/the-home-edit-two-tier-medicine-organizer-shelf-b25640a5-cfd4-49cd-b109-d73f30a498d9-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.0,(4),4.0 étoile(s) sur 5. 4 évaluations,Liquidation◊,Exclusivité,#063-6326-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/diviseur-organisateur-de-tiroir-a-14-compartiments-the-home-edit-par-idesign-grand-0636334p.html,"Diviseur/organisateur de tiroir à 14 compartiments The Home Edit par iDesign, grand",The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-ee881ddc-3194-47ce-8cee-bb098aafa97f-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,5.0,(1),5.0 étoile(s) sur 5. 1 évaluation,Liquidation◊,Mieux notés,#063-6334-0,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/eclairage-a-del-de-meuble-de-salle-de-bain-artika-bubble-cube-0521706p.html,Éclairage à DEL de meuble de salle de bain Artika Bubble Cube,Artika,https://media-www.canadiantire.ca/product/fixing/electrical/lighting/0521706/artika-bubble-cube-vanity-f9ed99d3-8a95-4962-bc85-645d73cf73a2-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,5.0,(3),5.0 étoile(s) sur 5. 3 évaluations,Liquidation◊,Mieux notés,#052-1706-2,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tente-de-camping-en-dome-woods-creekside-pour-3-saisons-3-personnes-avec-auvent-bache-de-pluie-et-sac-de-transport-0766069p.html,"Tente de camping en dôme Woods Creekside pour 3 saisons, 3 personnes avec auvent, bâche de pluie et sac de transport",Woods,https://media-www.canadiantire.ca/product/playing/camping/tents-shelters/0766069/woods-creekside-3-person-tent-e93ddc19-532c-4cc0-9284-21f6cc22de39-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.9,(37),3.9 étoile(s) sur 5. 37 évaluations,Liquidation◊,Exclusivité,#076-6069-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/range-accessoires-de-douche-for-living-sur-montant-a-tension-reglable-antirouille-avec-panier-108-x-11-x-9-po-0636294p.html,"Range-accessoires de douche For Living sur montant à tension réglable antirouille avec panier, 108 x 11 x 9 po",,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636294/for-living-deep-basket-tension-pole-caddy-satin-nickel-e1f1f6fd-aaf7-428e-bb1e-4fade1552b4a-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.6,(153),3.6 étoile(s) sur 5. 153 évaluations,Liquidation◊,Exclusivité,#063-6294-4,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/applique-de-salle-de-bain-a-3-lampes-avec-abat-jour-en-verre-puceux-transparent-canvas-vittoria-bronze-fonce-gris-0529843p.html,"Applique de salle de bain à 3 lampes avec abat-jour en verre puceux transparent CANVAS Vittoria, bronze foncé/gris",CANVAS,https://media-www.canadiantire.ca/product/living/home-decor/lighting/0529843/canvas-vittoria-vanity-lighting-5e477793-8789-4c8a-ae45-574655e5488a-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.2,(5),4.2 étoile(s) sur 5. 5 évaluations,Liquidation◊,Mieux notés,#052-9843-6,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tringle-a-tension-reglable-pour-rideau-de-douche-for-living-resistant-a-la-rouille-bronze-44-a-72-po-0635868p.html,"Tringle à tension réglable pour rideau de douche For Living, résistant à la rouille, bronze, 44 à 72 po",For Living,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0635868/72-tension-rod-bronze-66d09232-8b10-4e00-ad1f-9115c46054f2-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.4,(30),3.4 étoile(s) sur 5. 30 évaluations,Liquidation◊,Exclusivité,#063-5868-6,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/cle-en-croix-universelle-billy-club-avec-rallonge-de-3-po-0090225p.html,Clé en croix universelle Billy Club avec rallonge de 3 po,,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-shop-equipment-supplies/0090225/billy-club-lug-wrench-d0ad2f42-37bc-4a09-8ae1-35297fc600c5-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.2,(32),4.2 étoile(s) sur 5. 32 évaluations,Liquidation◊,Mieux notés,#009-0225-8,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/systeme-d-elimination-dechets-de-cuisine-ecologique-sepura-0633486p.html,Système d’élimination déchets de cuisine écologique Sepura,Sepura,https://media-www.canadiantire.ca/product/fixing/plumbing/rough-plumbing/0633486/sepura-in-sink-food-waste-separator-and-collector-9742ff37-21c0-40c1-babb-e09184b6c6bc-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.8,(25),3.8 étoile(s) sur 5. 25 évaluations,Liquidation◊,Exclusivité,#063-3486-6,,Options,,,,,,,,,,,https://media-www.canadiantire.ca/category-content/2023/northern-light/tested-fr.png,,,,,,,
https://www.canadiantire.ca/fr/pdp/abri-pour-barbecue-a-toit-rigide-avec-cadre-en-acier-et-en-aluminium-canvas-skyline-exterieur-et-patio-5-x-8-pi-0882253p.html,"Abri pour barbecue à toit rigide avec cadre en acier et en aluminium CANVAS Skyline, extérieur et patio, 5 x 8 pi",CANVAS,https://media-www.canadiantire.ca/product/seasonal-gardening/backyard-living/outdoor-furniture/0882253/canvas-skyline-grill-gazebo-5-x-8--8346c27f-a6b3-4bb6-b36a-0013dbc965e9-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.7,(39),3.7 étoile(s) sur 5. 39 évaluations,Liquidation◊,Exclusivité,#088-2253-8,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-pivotant-similicuir-hauteur-reglable-for-living-paq-2-blanc-3994801p.html,"Tabouret de comptoir/bar pivotant similicuir hauteur réglable For Living, paq. 2, blanc",For Living,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3994801/for-living-tufted-bar-stool-white-2pk-0317ad05-9083-4d04-ad61-ae52f3800185-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,4.1,(60),4.1 étoile(s) sur 5. 60 évaluations,Liquidation◊,Mieux notés,#399-4801-2,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-comptoir-bar-pivotant-similicuir-hauteur-reglable-for-living-paq-2-noir-3994800p.html,"Tabouret de comptoir/bar pivotant similicuir hauteur réglable For Living, paq. 2, noir",For Living,https://media-www.canadiantire.ca/product/living/home-decor/furniture/3994800/for-living-tufted-bar-stool-black-2pk-6540b84c-526d-4999-b3ab-3d14234eedd2.png?im=whresize&wid=200&hei=200,,,,4.4,(116),4.4 étoile(s) sur 5. 116 évaluations,Liquidation◊,Mieux notés,#399-4800-4,,Options,,,,,,,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tiroir-organisateur-extensible-en-angle-the-home-edit-par-idesign-jusqu-a-13-po-0636324p.html,"Tiroir/organisateur extensible en angle The Home Edit par iDesign, jusqu’à 13 po",The Home Edit,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636334/the-home-edit-tall-bin-divider-be0bc3db-8499-4b3c-857e-8df2b38e6619-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,5.0,(2),5.0 étoile(s) sur 5. 2 évaluations,Liquidation◊,Mieux notés,#063-6324-4,,Ajouter,"9,93 $",Était±,±,"14,99 $","prix était 14,99 $",,,22 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/rideau-de-douche-a-pois-et-fil-canvas-en-cav-e-72-x-72-po-0634790p.html,"Rideau de douche à pois et fil CANVAS en CAV/E, 72 x 72 po",CANVAS,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0634790/canvas-peva-shower-curtain-string-dot-8b5b9c8f-52e4-4de7-87a0-10dda8c8da9b-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.4,(14),4.4 étoile(s) sur 5. 14 évaluations,Liquidation◊,Mieux notés,#063-4790-4,,Ajouter,"10,93 $",Était±,±,"17,99 $","prix était 17,99 $",,,170 En Stock,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/range-accessoires-de-porte-de-douche-for-living-en-acier-antirouille-2-tablettes-reglables-avec-crochets-22-75-x-12-25-x-9-po-0636097p.html,"Range-accessoires de porte de douche For Living en acier antirouille 2 tablettes réglables avec crochets, 22,75 x 12,25 x 9 po",,https://media-www.canadiantire.ca/product/living/home-decor/bed-bath-decor/0636097/for-living-chrome-shower-door-caddy--fd1ea83b-946d-44ab-a40e-db45826b991e-jpgrendition.jpg?im=whresize&wid=200&hei=200,,,,3.3,(50),3.3 étoile(s) sur 5. 50 évaluations,Liquidation◊,Exclusivité,#063-6097-4,,Options,,,,,,,,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-bar-rembourre-hauteur-et-dossier-reglables-canvas-finn-gris-0687825p.html,"Tabouret de bar rembourré hauteur et dossier réglables CANVAS Finn, gris",CANVAS,https://media-www.canadiantire.ca/product/living/home-decor/furniture/0687825/canvas-finn-stool-grey-cf07955e-5e50-460c-b20c-7190fd964547-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,3.9,(41),3.9 étoile(s) sur 5. 41 évaluations,Liquidation◊,Exclusivité,#068-7825-6,,Ajouter,"77,93 $",Était±,±,"119,99 $","prix était 119,99 $",Il n’en reste que 4,Comparer,,,,,,,,,,,
https://www.canadiantire.ca/fr/pdp/tabouret-de-bar-reglable-for-living-avec-dossier-incurve-noir-1680124p.html,"Tabouret de bar réglable FOR LIVING avec dossier incurvé, noir",FOR LIVING,https://media-www.canadiantire.ca/product/living/home-decor/furniture/1680124/for-living-adjustable-bar-stool-a5255c71-f960-41f9-a8f1-6cdbaf086b0c-jpgrendition.jpg?im=whresize&wid=200&hei=200,,Maintenant,,4.4,(8),4.4 étoile(s) sur 5. 8 évaluations,Liquidation◊,Mieux notés,#168-0124-8,,Ajouter,"119,93 $",Était±,±,"199,99 $","prix était 199,99 $",Il n’en reste que 2,Comparer,,,,,,,,,,,
